Latitude,Longitude,Elevation,Time,HeartRate,Power
42.255862,-70.997453,-1.2,2023-09-15 01:19:47+00:00,,
42.255873,-70.997477,-1.2,2023-09-15 01:19:48+00:00,,
42.255882,-70.99749,-1.2,2023-09-15 01:19:49+00:00,,
42.25589,-70.997503,-1.2,2023-09-15 01:19:50+00:00,,
42.2559,-70.997515,-1.2,2023-09-15 01:19:51+00:00,,
42.25591,-70.997527,-1.2,2023-09-15 01:19:52+00:00,,
42.255918,-70.997538,-1.2,2023-09-15 01:19:53+00:00,,
42.255928,-70.997548,-1.2,2023-09-15 01:19:54+00:00,,
42.255938,-70.997562,-1.2,2023-09-15 01:19:55+00:00,,
42.255947,-70.997577,-1.2,2023-09-15 01:19:56+00:00,,
42.255957,-70.997592,-1.2,2023-09-15 01:19:57+00:00,,
42.25597,-70.9976,-1.2,2023-09-15 01:19:58+00:00,,
42.255982,-70.99761,-1.2,2023-09-15 01:19:59+00:00,,
42.25599,-70.997618,-1.2,2023-09-15 01:20:00+00:00,,
42.255992,-70.99764,-1.2,2023-09-15 01:20:01+00:00,,
42.256,-70.997663,-1.2,2023-09-15 01:20:02+00:00,,
42.256008,-70.99768,-1.2,2023-09-15 01:20:03+00:00,,
42.256017,-70.997703,-1.2,2023-09-15 01:20:04+00:00,,
42.256027,-70.997722,-1.2,2023-09-15 01:20:05+00:00,,
42.256037,-70.997738,-1.2,2023-09-15 01:20:06+00:00,,
42.256047,-70.997757,-1.2,2023-09-15 01:20:07+00:00,,
42.256053,-70.997775,-1.2,2023-09-15 01:20:08+00:00,,
42.256062,-70.997787,-1.2,2023-09-15 01:20:09+00:00,,
42.256068,-70.997798,-1.2,2023-09-15 01:20:10+00:00,,
42.256073,-70.99782,-1.2,2023-09-15 01:20:11+00:00,,
42.25608,-70.99784,-1.2,2023-09-15 01:20:12+00:00,,
42.256088,-70.997855,-1.2,2023-09-15 01:20:13+00:00,,
42.256097,-70.997872,-1.2,2023-09-15 01:20:14+00:00,,
42.256107,-70.997892,-1.2,2023-09-15 01:20:15+00:00,,
42.256113,-70.99791,-1.2,2023-09-15 01:20:16+00:00,,
42.256118,-70.99793,-1.2,2023-09-15 01:20:17+00:00,,
42.256122,-70.997948,-1.2,2023-09-15 01:20:18+00:00,,
42.256125,-70.997965,-1.2,2023-09-15 01:20:19+00:00,,
42.25613,-70.997987,-1.2,2023-09-15 01:20:20+00:00,,
42.256133,-70.998,-2.3,2023-09-15 01:20:21+00:00,,
42.256138,-70.998017,-2.3,2023-09-15 01:20:22+00:00,,
42.256145,-70.998035,-2.3,2023-09-15 01:20:23+00:00,,
42.256153,-70.998053,-2.3,2023-09-15 01:20:24+00:00,,
42.256163,-70.99807,-2.3,2023-09-15 01:20:25+00:00,,
42.256175,-70.998085,-2.3,2023-09-15 01:20:26+00:00,,
42.256182,-70.998098,-2.3,2023-09-15 01:20:27+00:00,,
42.256188,-70.99812,-2.3,2023-09-15 01:20:28+00:00,,
42.256197,-70.998143,-2.3,2023-09-15 01:20:29+00:00,,
42.256203,-70.99816,-2.3,2023-09-15 01:20:30+00:00,,
42.256212,-70.998177,-2.3,2023-09-15 01:20:31+00:00,,
42.256218,-70.998193,-2.3,2023-09-15 01:20:32+00:00,,
42.256225,-70.998208,-2.3,2023-09-15 01:20:33+00:00,,
42.256232,-70.998222,-2.3,2023-09-15 01:20:34+00:00,,
42.25624,-70.998235,-2.3,2023-09-15 01:20:35+00:00,,
42.256247,-70.998242,-2.3,2023-09-15 01:20:36+00:00,,
42.256255,-70.99825,-2.3,2023-09-15 01:20:37+00:00,,
42.256265,-70.99826,-2.3,2023-09-15 01:20:38+00:00,,
42.25627,-70.998273,-2.3,2023-09-15 01:20:39+00:00,,
42.256278,-70.998288,-2.3,2023-09-15 01:20:40+00:00,,
42.256283,-70.998305,-2.3,2023-09-15 01:20:41+00:00,,
42.256288,-70.998318,-2.3,2023-09-15 01:20:42+00:00,,
42.256298,-70.998335,-2.3,2023-09-15 01:20:43+00:00,,
42.256307,-70.998358,-2.3,2023-09-15 01:20:44+00:00,,
42.256317,-70.998378,-2.3,2023-09-15 01:20:45+00:00,,
42.256323,-70.998402,-2.3,2023-09-15 01:20:46+00:00,,
42.256332,-70.998423,-2.3,2023-09-15 01:20:47+00:00,,
42.256338,-70.998443,-2.3,2023-09-15 01:20:48+00:00,,
42.256337,-70.998465,-2.3,2023-09-15 01:20:49+00:00,,
42.256338,-70.998482,-2.3,2023-09-15 01:20:50+00:00,,
42.256343,-70.998488,-2.3,2023-09-15 01:20:51+00:00,,
42.256348,-70.9985,-2.3,2023-09-15 01:20:52+00:00,,
42.256358,-70.998518,-2.3,2023-09-15 01:20:53+00:00,,
42.256367,-70.998535,-2.3,2023-09-15 01:20:54+00:00,,
42.256378,-70.99855,-2.3,2023-09-15 01:20:55+00:00,,
42.25639,-70.998565,-2.3,2023-09-15 01:20:56+00:00,,
42.256402,-70.99858,-2.3,2023-09-15 01:20:57+00:00,,
42.25641,-70.998602,-2.3,2023-09-15 01:20:58+00:00,,
42.256418,-70.998623,-2.3,2023-09-15 01:20:59+00:00,,
42.256427,-70.99864,-2.3,2023-09-15 01:21:00+00:00,,
42.256433,-70.998655,-2.3,2023-09-15 01:21:01+00:00,,
42.256442,-70.99867,-2.3,2023-09-15 01:21:02+00:00,,
42.256455,-70.998682,-2.3,2023-09-15 01:21:03+00:00,,
42.256467,-70.998697,-2.3,2023-09-15 01:21:04+00:00,,
42.256478,-70.998708,-2.3,2023-09-15 01:21:05+00:00,,
42.256487,-70.998727,-2.3,2023-09-15 01:21:06+00:00,,
42.256492,-70.998747,-2.3,2023-09-15 01:21:07+00:00,,
42.256495,-70.998773,-2.3,2023-09-15 01:21:08+00:00,,
42.2565,-70.998805,-2.3,2023-09-15 01:21:09+00:00,,
42.256507,-70.998828,-2.3,2023-09-15 01:21:10+00:00,,
42.256513,-70.998847,-2.3,2023-09-15 01:21:11+00:00,,
42.256518,-70.998862,-2.3,2023-09-15 01:21:12+00:00,,
42.256527,-70.998878,-2.3,2023-09-15 01:21:13+00:00,,
42.256525,-70.9989,-2.3,2023-09-15 01:21:14+00:00,,
42.256528,-70.99892,-2.3,2023-09-15 01:21:15+00:00,,
42.256528,-70.998943,-2.3,2023-09-15 01:21:16+00:00,,
42.256533,-70.998958,-2.3,2023-09-15 01:21:17+00:00,,
42.256542,-70.99897,-2.3,2023-09-15 01:21:18+00:00,,
42.256553,-70.998982,-2.3,2023-09-15 01:21:19+00:00,,
42.256563,-70.998985,-2.3,2023-09-15 01:21:20+00:00,,
42.256573,-70.998997,-2.3,2023-09-15 01:21:21+00:00,,
42.256585,-70.99901,-2.3,2023-09-15 01:21:22+00:00,,
42.256593,-70.999027,-0.2,2023-09-15 01:21:23+00:00,,
42.2566,-70.999043,-0.2,2023-09-15 01:21:24+00:00,,
42.256605,-70.999063,-0.2,2023-09-15 01:21:25+00:00,,
42.256612,-70.99908,-0.2,2023-09-15 01:21:26+00:00,,
42.25662,-70.999098,-0.2,2023-09-15 01:21:27+00:00,,
42.256627,-70.999113,-0.2,2023-09-15 01:21:28+00:00,,
42.256635,-70.999127,-0.2,2023-09-15 01:21:29+00:00,,
42.256642,-70.99914,-0.2,2023-09-15 01:21:30+00:00,,
42.25665,-70.999157,-0.2,2023-09-15 01:21:31+00:00,,
42.25666,-70.999175,-0.2,2023-09-15 01:21:32+00:00,,
42.25667,-70.999192,-0.2,2023-09-15 01:21:33+00:00,,
42.256675,-70.999215,-0.2,2023-09-15 01:21:34+00:00,,
42.256683,-70.999237,-1.2,2023-09-15 01:21:35+00:00,,
42.256695,-70.999257,-1.2,2023-09-15 01:21:36+00:00,,
42.256707,-70.999273,-1.2,2023-09-15 01:21:37+00:00,,
42.256715,-70.999288,-1.2,2023-09-15 01:21:38+00:00,,
42.256722,-70.999302,-1.2,2023-09-15 01:21:39+00:00,,
42.25673,-70.999317,-1.2,2023-09-15 01:21:40+00:00,,
42.256738,-70.99933,-1.2,2023-09-15 01:21:41+00:00,,
42.256747,-70.999338,-1.2,2023-09-15 01:21:42+00:00,,
42.256755,-70.999352,-1.2,2023-09-15 01:21:43+00:00,,
42.256763,-70.999367,-1.2,2023-09-15 01:21:44+00:00,,
42.256772,-70.999385,-1.2,2023-09-15 01:21:45+00:00,,
42.256777,-70.999403,-1.2,2023-09-15 01:21:46+00:00,,
42.256783,-70.999433,-1.2,2023-09-15 01:21:47+00:00,,
42.256788,-70.999453,-1.2,2023-09-15 01:21:48+00:00,,
42.256795,-70.999467,-1.2,2023-09-15 01:21:49+00:00,,
42.256802,-70.999478,-1.2,2023-09-15 01:21:50+00:00,,
42.256808,-70.999488,-1.2,2023-09-15 01:21:51+00:00,,
42.256813,-70.9995,-1.2,2023-09-15 01:21:52+00:00,,
42.256823,-70.999517,-1.2,2023-09-15 01:21:53+00:00,,
42.256833,-70.999533,-1.2,2023-09-15 01:21:54+00:00,,
42.256845,-70.999548,-1.2,2023-09-15 01:21:55+00:00,,
42.256855,-70.999567,-1.2,2023-09-15 01:21:56+00:00,,
42.256867,-70.999585,-1.2,2023-09-15 01:21:57+00:00,,
42.256875,-70.999608,-1.2,2023-09-15 01:21:58+00:00,,
42.256885,-70.999632,-1.2,2023-09-15 01:21:59+00:00,,
42.256895,-70.999652,-1.2,2023-09-15 01:22:00+00:00,,
42.2569,-70.999668,-1.2,2023-09-15 01:22:01+00:00,,
42.256908,-70.99969,-1.2,2023-09-15 01:22:02+00:00,,
42.256915,-70.999708,-1.2,2023-09-15 01:22:03+00:00,,
42.256922,-70.999722,-1.2,2023-09-15 01:22:04+00:00,,
42.25693,-70.999735,-1.2,2023-09-15 01:22:05+00:00,,
42.256935,-70.99975,-1.2,2023-09-15 01:22:06+00:00,,
42.25694,-70.999767,-1.2,2023-09-15 01:22:07+00:00,,
42.256948,-70.999782,-1.2,2023-09-15 01:22:08+00:00,,
42.25696,-70.9998,-1.2,2023-09-15 01:22:09+00:00,,
42.256968,-70.999823,-1.2,2023-09-15 01:22:10+00:00,,
42.25697,-70.999838,-1.2,2023-09-15 01:22:11+00:00,,
42.256978,-70.999855,-1.2,2023-09-15 01:22:12+00:00,,
42.256987,-70.99988,-1.2,2023-09-15 01:22:13+00:00,,
42.256992,-70.999902,-1.2,2023-09-15 01:22:14+00:00,,
42.257,-70.999922,-1.2,2023-09-15 01:22:15+00:00,,
42.257012,-70.99994,-1.2,2023-09-15 01:22:16+00:00,,
42.25702,-70.999953,-1.2,2023-09-15 01:22:17+00:00,,
42.257027,-70.999968,-1.2,2023-09-15 01:22:18+00:00,,
42.257035,-70.999985,-1.2,2023-09-15 01:22:19+00:00,,
42.25704,-71.000003,-1.2,2023-09-15 01:22:20+00:00,,
42.257048,-71.00002,-1.2,2023-09-15 01:22:21+00:00,,
42.25706,-71.000032,-1.2,2023-09-15 01:22:22+00:00,,
42.25707,-71.000043,-0.2,2023-09-15 01:22:23+00:00,,
42.257078,-71.000062,-0.2,2023-09-15 01:22:24+00:00,,
42.257085,-71.000077,-0.2,2023-09-15 01:22:25+00:00,,
42.257095,-71.000088,-0.2,2023-09-15 01:22:26+00:00,,
42.257105,-71.000102,-0.2,2023-09-15 01:22:27+00:00,,
42.257115,-71.000118,-0.2,2023-09-15 01:22:28+00:00,,
42.257118,-71.000145,-0.2,2023-09-15 01:22:29+00:00,,
42.257122,-71.000167,-0.2,2023-09-15 01:22:30+00:00,,
42.257122,-71.000185,-0.2,2023-09-15 01:22:31+00:00,,
42.257122,-71.0002,-0.2,2023-09-15 01:22:32+00:00,,
42.257127,-71.000213,-0.2,2023-09-15 01:22:33+00:00,,
42.257128,-71.000225,-0.2,2023-09-15 01:22:34+00:00,,
42.25714,-71.000243,-0.2,2023-09-15 01:22:35+00:00,,
42.257152,-71.000262,-0.2,2023-09-15 01:22:36+00:00,,
42.257163,-71.000282,-0.2,2023-09-15 01:22:37+00:00,,
42.257173,-71.0003,-0.2,2023-09-15 01:22:38+00:00,,
42.25718,-71.000322,-0.2,2023-09-15 01:22:39+00:00,,
42.257188,-71.000335,-0.2,2023-09-15 01:22:40+00:00,,
42.257198,-71.00035,-0.2,2023-09-15 01:22:41+00:00,,
42.257205,-71.000368,-0.2,2023-09-15 01:22:42+00:00,,
42.257215,-71.00039,-0.2,2023-09-15 01:22:43+00:00,,
42.257222,-71.000403,-0.2,2023-09-15 01:22:44+00:00,,
42.257228,-71.000418,-0.2,2023-09-15 01:22:45+00:00,,
42.25724,-71.000437,-0.2,2023-09-15 01:22:46+00:00,,
42.257252,-71.000448,-0.2,2023-09-15 01:22:47+00:00,,
42.257263,-71.000467,-0.2,2023-09-15 01:22:48+00:00,,
42.257278,-71.000492,-0.2,2023-09-15 01:22:49+00:00,,
42.257285,-71.0005,-0.2,2023-09-15 01:22:50+00:00,,
42.257297,-71.000507,-0.2,2023-09-15 01:22:51+00:00,,
42.257303,-71.000508,-0.2,2023-09-15 01:22:52+00:00,,
42.25731,-71.000515,-0.2,2023-09-15 01:22:53+00:00,,
42.25732,-71.000527,-0.2,2023-09-15 01:22:54+00:00,,
42.257332,-71.00054,-0.2,2023-09-15 01:22:55+00:00,,
42.257343,-71.000552,-0.2,2023-09-15 01:22:56+00:00,,
42.257357,-71.000567,-0.2,2023-09-15 01:22:57+00:00,,
42.257365,-71.000578,-0.2,2023-09-15 01:22:58+00:00,,
42.257373,-71.000598,-0.2,2023-09-15 01:22:59+00:00,,
42.257382,-71.000623,-0.2,2023-09-15 01:23:00+00:00,,
42.257393,-71.000642,-0.2,2023-09-15 01:23:01+00:00,,
42.257402,-71.000653,-0.2,2023-09-15 01:23:02+00:00,,
42.257412,-71.000662,-0.2,2023-09-15 01:23:03+00:00,,
42.257425,-71.000672,-0.2,2023-09-15 01:23:04+00:00,,
42.257433,-71.000687,1.8,2023-09-15 01:23:05+00:00,,
42.257445,-71.000698,1.8,2023-09-15 01:23:06+00:00,,
42.257455,-71.000715,1.8,2023-09-15 01:23:07+00:00,,
42.257463,-71.000732,1.8,2023-09-15 01:23:08+00:00,,
42.257472,-71.000752,1.8,2023-09-15 01:23:09+00:00,,
42.257482,-71.000777,1.8,2023-09-15 01:23:10+00:00,,
42.257493,-71.000792,1.8,2023-09-15 01:23:11+00:00,,
42.257507,-71.000805,1.8,2023-09-15 01:23:12+00:00,,
42.25752,-71.000818,1.8,2023-09-15 01:23:13+00:00,,
42.257527,-71.000828,1.8,2023-09-15 01:23:14+00:00,,
42.257535,-71.000843,1.8,2023-09-15 01:23:15+00:00,,
42.257542,-71.000857,1.8,2023-09-15 01:23:16+00:00,,
42.25755,-71.000868,2.7,2023-09-15 01:23:17+00:00,,
42.257563,-71.000882,2.7,2023-09-15 01:23:18+00:00,,
42.257575,-71.000895,2.7,2023-09-15 01:23:19+00:00,,
42.257587,-71.00091,2.7,2023-09-15 01:23:20+00:00,,
42.257597,-71.000918,2.7,2023-09-15 01:23:21+00:00,,
42.257605,-71.000923,2.7,2023-09-15 01:23:22+00:00,,
42.257615,-71.000935,2.7,2023-09-15 01:23:23+00:00,,
42.257623,-71.000948,2.7,2023-09-15 01:23:24+00:00,,
42.257628,-71.000958,2.7,2023-09-15 01:23:25+00:00,,
42.257637,-71.000967,2.7,2023-09-15 01:23:26+00:00,,
42.25765,-71.000973,2.7,2023-09-15 01:23:27+00:00,,
42.257662,-71.000985,2.7,2023-09-15 01:23:28+00:00,,
42.257675,-71.001,2.7,2023-09-15 01:23:29+00:00,,
42.257687,-71.001012,2.7,2023-09-15 01:23:30+00:00,,
42.257695,-71.001023,2.7,2023-09-15 01:23:31+00:00,,
42.257705,-71.001037,2.7,2023-09-15 01:23:32+00:00,,
42.257717,-71.001053,2.7,2023-09-15 01:23:33+00:00,,
42.25773,-71.001067,2.7,2023-09-15 01:23:34+00:00,,
42.257742,-71.001078,2.7,2023-09-15 01:23:35+00:00,,
42.257752,-71.001093,2.7,2023-09-15 01:23:36+00:00,,
42.257767,-71.001107,2.7,2023-09-15 01:23:37+00:00,,
42.257783,-71.00112,2.7,2023-09-15 01:23:38+00:00,,
42.2578,-71.001133,2.7,2023-09-15 01:23:39+00:00,,
42.257812,-71.001157,2.7,2023-09-15 01:23:40+00:00,,
42.25783,-71.001185,2.7,2023-09-15 01:23:41+00:00,,
42.257848,-71.001202,2.7,2023-09-15 01:23:42+00:00,,
42.257863,-71.001218,2.7,2023-09-15 01:23:43+00:00,,
42.257872,-71.001227,2.7,2023-09-15 01:23:44+00:00,,
42.257883,-71.001238,2.7,2023-09-15 01:23:45+00:00,,
42.257895,-71.00124,2.7,2023-09-15 01:23:46+00:00,,
42.257902,-71.00125,3.8,2023-09-15 01:23:47+00:00,,
42.25791,-71.001265,3.8,2023-09-15 01:23:48+00:00,,
42.257922,-71.00128,3.8,2023-09-15 01:23:49+00:00,,
42.25794,-71.001293,3.8,2023-09-15 01:23:50+00:00,,
42.257955,-71.001308,3.8,2023-09-15 01:23:51+00:00,,
42.257973,-71.001328,3.8,2023-09-15 01:23:52+00:00,,
42.257987,-71.001342,3.8,2023-09-15 01:23:53+00:00,,
42.257995,-71.00136,3.8,2023-09-15 01:23:54+00:00,,
42.258003,-71.001377,3.8,2023-09-15 01:23:55+00:00,,
42.25801,-71.00139,3.8,2023-09-15 01:23:56+00:00,,
42.258023,-71.001398,3.8,2023-09-15 01:23:57+00:00,,
42.258037,-71.001408,3.8,2023-09-15 01:23:58+00:00,,
42.25805,-71.001422,3.8,2023-09-15 01:23:59+00:00,,
42.258062,-71.001438,3.8,2023-09-15 01:24:00+00:00,,
42.25807,-71.001453,4.7,2023-09-15 01:24:01+00:00,,
42.258082,-71.001467,4.7,2023-09-15 01:24:02+00:00,,
42.258092,-71.001482,4.7,2023-09-15 01:24:03+00:00,,
42.258102,-71.001492,4.7,2023-09-15 01:24:04+00:00,,
42.25811,-71.001505,4.7,2023-09-15 01:24:05+00:00,,
42.258125,-71.001523,4.7,2023-09-15 01:24:06+00:00,,
42.258142,-71.001538,4.7,2023-09-15 01:24:07+00:00,,
42.258158,-71.001548,4.7,2023-09-15 01:24:08+00:00,,
42.258173,-71.001558,4.7,2023-09-15 01:24:09+00:00,,
42.258187,-71.001572,4.7,2023-09-15 01:24:10+00:00,,
42.2582,-71.001592,4.7,2023-09-15 01:24:11+00:00,,
42.258208,-71.001603,4.7,2023-09-15 01:24:12+00:00,,
42.258217,-71.001617,4.7,2023-09-15 01:24:13+00:00,,
42.258227,-71.00163,4.7,2023-09-15 01:24:14+00:00,,
42.258237,-71.001647,4.7,2023-09-15 01:24:15+00:00,,
42.258252,-71.00166,4.7,2023-09-15 01:24:16+00:00,,
42.258265,-71.001675,4.7,2023-09-15 01:24:17+00:00,,
42.258278,-71.001687,4.7,2023-09-15 01:24:18+00:00,,
42.258293,-71.0017,4.7,2023-09-15 01:24:19+00:00,,
42.258305,-71.001712,4.7,2023-09-15 01:24:20+00:00,,
42.258315,-71.001723,4.7,2023-09-15 01:24:21+00:00,,
42.258322,-71.001735,4.7,2023-09-15 01:24:22+00:00,,
42.25833,-71.001745,4.7,2023-09-15 01:24:23+00:00,,
42.258337,-71.001755,4.7,2023-09-15 01:24:24+00:00,,
42.25834,-71.001765,4.7,2023-09-15 01:24:25+00:00,,
42.258348,-71.001785,4.7,2023-09-15 01:24:26+00:00,,
42.258357,-71.001803,4.7,2023-09-15 01:24:27+00:00,,
42.25837,-71.001827,4.7,2023-09-15 01:24:28+00:00,,
42.258382,-71.001847,4.7,2023-09-15 01:24:29+00:00,,
42.258402,-71.001863,4.7,2023-09-15 01:24:30+00:00,,
42.258417,-71.00187,4.7,2023-09-15 01:24:31+00:00,,
42.258427,-71.001875,4.7,2023-09-15 01:24:32+00:00,,
42.258438,-71.001883,4.7,2023-09-15 01:24:33+00:00,,
42.258448,-71.001895,4.7,2023-09-15 01:24:34+00:00,,
42.258453,-71.001907,4.7,2023-09-15 01:24:35+00:00,,
42.258457,-71.001917,4.7,2023-09-15 01:24:36+00:00,,
42.25846,-71.001927,4.7,2023-09-15 01:24:37+00:00,,
42.258467,-71.001935,4.7,2023-09-15 01:24:38+00:00,,
42.258473,-71.001942,4.7,2023-09-15 01:24:39+00:00,,
42.258485,-71.001948,4.7,2023-09-15 01:24:40+00:00,,
42.258497,-71.00196,4.7,2023-09-15 01:24:41+00:00,,
42.258502,-71.001975,4.7,2023-09-15 01:24:42+00:00,,
42.258512,-71.001988,4.7,2023-09-15 01:24:43+00:00,,
42.258527,-71.002005,4.7,2023-09-15 01:24:44+00:00,,
42.258542,-71.002018,3.8,2023-09-15 01:24:45+00:00,,
42.258555,-71.002025,3.8,2023-09-15 01:24:46+00:00,,
42.25857,-71.002038,3.8,2023-09-15 01:24:47+00:00,,
42.258583,-71.002045,3.8,2023-09-15 01:24:48+00:00,,
42.258593,-71.00205,3.8,2023-09-15 01:24:49+00:00,,
42.258602,-71.002057,3.8,2023-09-15 01:24:50+00:00,,
42.258612,-71.002072,3.8,2023-09-15 01:24:51+00:00,,
42.25862,-71.002085,3.8,2023-09-15 01:24:52+00:00,,
42.258622,-71.002098,2.7,2023-09-15 01:24:53+00:00,,
42.258632,-71.002115,2.7,2023-09-15 01:24:54+00:00,,
42.258647,-71.002128,2.7,2023-09-15 01:24:55+00:00,,
42.258662,-71.00214,2.7,2023-09-15 01:24:56+00:00,,
42.258678,-71.002147,2.7,2023-09-15 01:24:57+00:00,,
42.258698,-71.002155,2.7,2023-09-15 01:24:58+00:00,,
42.258715,-71.00216,2.7,2023-09-15 01:24:59+00:00,,
42.258727,-71.002177,2.7,2023-09-15 01:25:00+00:00,,
42.258738,-71.00219,2.7,2023-09-15 01:25:01+00:00,,
42.258755,-71.002202,2.7,2023-09-15 01:25:02+00:00,,
42.25877,-71.002225,3.8,2023-09-15 01:25:03+00:00,,
42.258785,-71.002232,3.8,2023-09-15 01:25:04+00:00,,
42.258797,-71.002247,3.8,2023-09-15 01:25:05+00:00,,
42.258808,-71.002257,3.8,2023-09-15 01:25:06+00:00,,
42.258817,-71.002268,3.8,2023-09-15 01:25:07+00:00,,
42.258828,-71.002278,3.8,2023-09-15 01:25:08+00:00,,
42.258843,-71.002292,2.7,2023-09-15 01:25:09+00:00,,
42.258852,-71.0023,2.7,2023-09-15 01:25:10+00:00,,
42.258862,-71.002315,2.7,2023-09-15 01:25:11+00:00,,
42.258873,-71.002333,2.7,2023-09-15 01:25:12+00:00,,
42.258882,-71.002352,2.7,2023-09-15 01:25:13+00:00,,
42.25889,-71.002367,2.7,2023-09-15 01:25:14+00:00,,
42.258903,-71.002373,1.8,2023-09-15 01:25:15+00:00,,
42.258915,-71.002377,1.8,2023-09-15 01:25:16+00:00,,
42.258923,-71.00238,1.8,2023-09-15 01:25:17+00:00,,
42.258933,-71.00239,1.8,2023-09-15 01:25:18+00:00,,
42.258943,-71.002408,1.8,2023-09-15 01:25:19+00:00,,
42.258958,-71.002417,1.8,2023-09-15 01:25:20+00:00,,
42.258973,-71.00242,1.8,2023-09-15 01:25:21+00:00,,
42.25899,-71.002417,1.8,2023-09-15 01:25:22+00:00,,
42.25901,-71.002413,1.8,2023-09-15 01:25:23+00:00,,
42.259027,-71.002413,1.8,2023-09-15 01:25:24+00:00,,
42.259042,-71.002417,2.7,2023-09-15 01:25:25+00:00,,
42.259053,-71.00242,2.7,2023-09-15 01:25:26+00:00,,
42.259063,-71.002425,2.7,2023-09-15 01:25:27+00:00,,
42.259072,-71.002427,2.7,2023-09-15 01:25:28+00:00,,
42.259083,-71.002432,2.7,2023-09-15 01:25:29+00:00,,
42.259097,-71.00244,2.7,2023-09-15 01:25:30+00:00,,
42.25911,-71.002452,2.7,2023-09-15 01:25:31+00:00,,
42.25912,-71.002462,2.7,2023-09-15 01:25:32+00:00,,
42.259128,-71.002468,2.7,2023-09-15 01:25:33+00:00,,
42.259135,-71.002473,2.7,2023-09-15 01:25:34+00:00,,
42.259138,-71.002482,2.7,2023-09-15 01:25:35+00:00,,
42.259143,-71.002492,2.7,2023-09-15 01:25:36+00:00,,
42.259148,-71.0025,2.7,2023-09-15 01:25:37+00:00,,
42.259155,-71.002508,2.7,2023-09-15 01:25:38+00:00,,
42.259165,-71.002517,2.7,2023-09-15 01:25:39+00:00,,
42.259172,-71.002525,2.7,2023-09-15 01:25:40+00:00,,
42.25918,-71.002535,2.7,2023-09-15 01:25:41+00:00,,
42.25919,-71.002547,2.7,2023-09-15 01:25:42+00:00,,
42.2592,-71.002557,1.8,2023-09-15 01:25:43+00:00,,
42.25921,-71.002563,1.8,2023-09-15 01:25:44+00:00,,
42.259218,-71.00257,1.8,2023-09-15 01:25:45+00:00,,
42.25923,-71.002577,1.8,2023-09-15 01:25:46+00:00,,
42.259247,-71.002582,1.8,2023-09-15 01:25:47+00:00,,
42.25927,-71.002585,1.8,2023-09-15 01:25:48+00:00,,
42.259288,-71.002592,1.8,2023-09-15 01:25:49+00:00,,
42.259303,-71.002602,1.8,2023-09-15 01:25:50+00:00,,
42.259317,-71.002605,1.8,2023-09-15 01:25:51+00:00,,
42.259327,-71.00261,1.8,2023-09-15 01:25:52+00:00,,
42.259335,-71.002618,1.8,2023-09-15 01:25:53+00:00,,
42.259345,-71.002625,1.8,2023-09-15 01:25:54+00:00,,
42.259358,-71.00263,2.7,2023-09-15 01:25:55+00:00,,
42.259367,-71.002633,2.7,2023-09-15 01:25:56+00:00,,
42.259373,-71.002635,2.7,2023-09-15 01:25:57+00:00,,
42.259382,-71.00264,2.7,2023-09-15 01:25:58+00:00,,
42.259392,-71.002647,2.7,2023-09-15 01:25:59+00:00,,
42.259402,-71.002655,2.7,2023-09-15 01:26:00+00:00,,
42.259408,-71.002663,2.7,2023-09-15 01:26:01+00:00,,
42.259417,-71.002672,2.7,2023-09-15 01:26:02+00:00,,
42.259425,-71.002685,2.7,2023-09-15 01:26:03+00:00,,
42.25944,-71.002697,2.7,2023-09-15 01:26:04+00:00,,
42.259453,-71.002715,2.7,2023-09-15 01:26:05+00:00,,
42.259467,-71.002727,2.7,2023-09-15 01:26:06+00:00,,
42.25948,-71.002733,2.7,2023-09-15 01:26:07+00:00,,
42.25949,-71.002738,2.7,2023-09-15 01:26:08+00:00,,
42.259503,-71.002748,2.7,2023-09-15 01:26:09+00:00,,
42.259518,-71.00276,2.7,2023-09-15 01:26:10+00:00,,
42.259533,-71.00277,2.7,2023-09-15 01:26:11+00:00,,
42.25955,-71.00278,2.7,2023-09-15 01:26:12+00:00,,
42.25957,-71.002787,2.7,2023-09-15 01:26:13+00:00,,
42.259592,-71.002795,2.7,2023-09-15 01:26:14+00:00,,
42.259608,-71.002803,2.7,2023-09-15 01:26:15+00:00,,
42.259625,-71.00281,2.7,2023-09-15 01:26:16+00:00,,
42.259642,-71.002825,2.7,2023-09-15 01:26:17+00:00,,
42.259663,-71.002843,2.7,2023-09-15 01:26:18+00:00,,
42.259697,-71.002857,2.7,2023-09-15 01:26:19+00:00,,
42.25972,-71.00287,2.7,2023-09-15 01:26:20+00:00,,
42.259747,-71.00288,2.7,2023-09-15 01:26:21+00:00,,
42.259783,-71.002887,2.7,2023-09-15 01:26:22+00:00,,
42.259802,-71.002895,2.7,2023-09-15 01:26:23+00:00,,
42.25983,-71.002908,2.7,2023-09-15 01:26:24+00:00,,
42.259853,-71.002928,2.7,2023-09-15 01:26:25+00:00,,
42.259873,-71.002938,2.7,2023-09-15 01:26:26+00:00,,
42.259887,-71.002943,2.7,2023-09-15 01:26:27+00:00,,
42.259907,-71.00295,2.7,2023-09-15 01:26:28+00:00,,
42.259922,-71.002958,2.7,2023-09-15 01:26:29+00:00,,
42.259935,-71.00297,2.7,2023-09-15 01:26:30+00:00,,
42.25995,-71.002978,2.7,2023-09-15 01:26:31+00:00,,
